"termo","coeficiente","erro_padrao","p_valor","efeito_percentual_aprox"
"(Intercept)",6.76274187039639,0.0529946004256982,4.43067298165958e-154,86401.0694462912
"formal",0.346288023359161,0.0219272851985392,1.23823894543345e-33,41.3809767418703
"mulher",-0.339661377359257,0.0213846371990969,7.22745435209626e-34,-28.7988614878811
"factor(raca_grupo)indigena",-0.182810737723049,0.0337382995889577,2.36343804658277e-07,-16.7074217749676
"factor(raca_grupo)pardo",-0.128117455887212,0.021132988548685,1.05218727022478e-08,-12.024995874568
"factor(raca_grupo)preto",-0.143135382361798,0.0259506330662539,1.49747350277613e-07,-13.3363266374714
"idade",0.0399579951821575,0.00209529948025958,8.07343384030886e-42,4.07670560436026
"idade2",-0.000361410935276227,2.57995504178799e-05,5.59596601097991e-29,-0.0361345634211196
"factor(escolaridade)2",0.139375897638543,0.0250890412284788,1.24181350879007e-07,14.9556134234426
"factor(escolaridade)3",0.278962423878955,0.030845292147921,7.53593199186048e-16,32.1757676409949
"factor(escolaridade)4",0.233975180885601,0.0300390963761644,1.05974159675812e-12,26.3613130059758
"factor(escolaridade)5",0.330728290586756,0.0270660417428709,3.17355726597078e-24,39.1981526437528
"factor(escolaridade)6",0.405557927793052,0.0316281937339231,7.81591229253402e-26,50.0139235989152
"factor(escolaridade)7",0.675916920026612,0.0286723315936361,3.89315086297374e-52,96.5834663013677
"factor(periodo)2017T4",0.0272711308399946,0.0194599304599756,0.163174236616046,2.76463916241454
"factor(periodo)2018T4",-0.0388854510428304,0.0231739936455431,0.095447701347755,-3.8139117002814
"factor(periodo)2019T4",-0.0278842785162584,0.0218297805936541,0.203465356066081,-2.74991004630718
"factor(periodo)2020T4",-0.0467345720998642,0.0230876107209202,0.0447335400660902,-4.56593273834982
"factor(periodo)2021T4",-0.0727211193932586,0.0289890266002991,0.0131925564655455,-7.01398861777716
"factor(periodo)2022T4",0.00890169563972409,0.0227664301461459,0.69635506480035,0.894143355644883
"factor(periodo)2023T4",0.012644094538364,0.0193609352919428,0.514715971695003,1.2724369077874
"factor(periodo)2024T4",0.0401320632204611,0.0204894393797585,0.0520185852517412,4.09482360917495
"factor(periodo)2025T4",0.0716715169788165,0.022649591348868,0.00188446991226149,7.43023960015612
"factor(atividade_grupo)10",-0.0625436337062928,0.0293926263229225,0.034993659550923,-6.06279263659332
"factor(atividade_grupo)11",-0.0491772947081576,0.0300901245968726,0.104299949529147,-4.7987672012731
"factor(atividade_grupo)12",0.194045841107276,0.074842723668155,0.0104707428748923,21.4151939749859
"factor(atividade_grupo)2",0.032597128719014,0.0288309925005372,0.260028310451249,3.31342352756843
"factor(atividade_grupo)3",0.0256087481720675,0.0264065241454787,0.333723439121076,2.59394692461321
"factor(atividade_grupo)4",0.0311451296579838,0.0260930201928381,0.234523938006242,3.16352138883349
"factor(atividade_grupo)5",0.188624640877282,0.0314352758162248,1.43237285280344e-08,20.7587588383269
"factor(atividade_grupo)6",-0.110982873237326,0.0300940501569673,0.000316227916281963,-10.5045923536153
"factor(atividade_grupo)7",0.0353340282903906,0.0261093367479721,0.178006178798043,3.59656928614638
"factor(atividade_grupo)8",0.470578355509414,0.0280333272135576,3.59257485802514e-36,60.0919826320739
"factor(atividade_grupo)9",0.0479558979911282,0.0269141851198995,0.0768174909329893,4.9124385811218
"factor(ocupacao_grupo)10",-0.273122372615966,0.0319237882868795,1.3201972755803e-14,-23.9000343588009
"factor(ocupacao_grupo)11",-0.925773934949835,0.0775198132880123,1.73908708582415e-23,-60.3775351723303
"factor(ocupacao_grupo)2",-0.0230045009326554,0.0281088148808237,0.414430751624343,-2.27419148094501
"factor(ocupacao_grupo)3",-0.320335083272242,0.0262968976617563,4.00381799815439e-24,-27.4094242560043
"factor(ocupacao_grupo)4",-0.568221039500927,0.0254736744922212,2.41167464629339e-49,-43.3467618493612
"factor(ocupacao_grupo)5",-0.553074439316721,0.0264160417811022,3.13430587198336e-46,-42.4821262876653
"factor(ocupacao_grupo)6",-0.797358790048592,0.0413217310060034,2.30592238965052e-42,-54.9482695113384
"factor(ocupacao_grupo)7",-0.610665924625652,0.0272964444473334,1.72224048770536e-49,-45.701084120033
"factor(ocupacao_grupo)8",-0.563713000119277,0.0293133830242382,3.31849585777962e-42,-43.09079028924
"factor(ocupacao_grupo)9",-0.812671957078513,0.0249474636981929,1.1845115328831e-69,-55.6328988849701
"formal:mulher",0.139973598585246,0.0159773028920573,3.98480481518999e-15,15.024343040247
"formal:factor(raca_grupo)indigena",-0.0418563455080777,0.0367872730659137,0.257032712162365,-4.09924635819815
"formal:factor(raca_grupo)pardo",-0.00391657390712281,0.0239720601042358,0.870440027360895,-0.390891413482219
"formal:factor(raca_grupo)preto",-0.0217596894916179,0.0296930162376361,0.464818418026035,-2.15246552920558
"mulher:factor(raca_grupo)indigena",0.103816603336904,0.0332581194876241,0.00216134841968878,10.9396976553978
"mulher:factor(raca_grupo)pardo",-0.000843087001613453,0.0208359400988167,0.967778082055643,-0.0842731703623367
"mulher:factor(raca_grupo)preto",0.000294608236762793,0.029682849031072,0.992094242142411,0.0294651638031329
