"termo","coeficiente","erro_padrao","p_valor","efeito_percentual_aprox"
"(Intercept)",1.93465401981132,0.063422107072158,5.9310159374724e-66,592.164888767375
"formal",0.258961380168808,0.0215370626487479,1.05360801192101e-23,29.558376863542
"mulher",-0.139023482627455,0.0206576883303358,3.42351655342668e-10,-12.9792406542407
"factor(raca_grupo)indigena",-0.0617578647586956,0.0367128486778256,0.094627196723944,-5.9889506884676
"factor(raca_grupo)pardo",-0.0721448344649407,0.0218604226301796,0.00120873242326817,-6.96038673737874
"factor(raca_grupo)preto",-0.067001586968886,0.0252519530211466,0.00883486871923595,-6.48062827877326
"idade",0.0192926990346058,0.00205260191416613,9.14548317521388e-17,1.94800057643407
"idade2",-7.27321262408925e-05,2.58348682887223e-05,0.00553317117576337,-0.00727294813239743
"factor(escolaridade)2",0.128566487100331,0.0309698595352197,5.54037533176855e-05,13.7197027710639
"factor(escolaridade)3",0.180510184471282,0.0358153147602354,1.33130804127781e-06,19.7828320666497
"factor(escolaridade)4",0.218870429214981,0.0343452878024184,2.19204764441467e-09,24.4669993370823
"factor(escolaridade)5",0.270169089806058,0.0311592753879614,6.75139626367664e-15,31.0185971096055
"factor(escolaridade)6",0.36668195533177,0.0347788938972349,9.17233102786647e-20,44.293892709672
"factor(escolaridade)7",0.632195908502663,0.0345482349298845,6.09025548306351e-40,88.1738170547829
"factor(periodo)2017T4",0.0471043488748943,0.0245603141267859,0.0570360149383749,4.823138513859
"factor(periodo)2018T4",0.0166455344633419,0.0230781434571517,0.471874653656435,1.67848432551814
"factor(periodo)2019T4",-0.048899663780731,0.0248553049645382,0.0509971896850449,-4.7723327253748
"factor(periodo)2020T4",-0.046167792396846,0.0308004943077732,0.136007457226697,-4.51182731456983
"factor(periodo)2021T4",-0.0726568846683488,0.0250365755499785,0.0042705200585642,-7.00801549507667
"factor(periodo)2022T4",-0.0553375584117434,0.0268132715761703,0.040770160156243,-5.38342921519175
"factor(periodo)2023T4",-0.0319929714410374,0.0228470227878925,0.163498675090801,-3.14866106912621
"factor(periodo)2024T4",0.0259927428837195,0.0239255814759767,0.279056654302886,2.63335002248621
"factor(periodo)2025T4",0.0375058078428592,0.0274704710842519,0.174212288659918,3.82180268714687
"factor(atividade_grupo)10",-0.136347128452364,0.0343496222669673,0.000111711377150623,-12.7460303441571
"factor(atividade_grupo)11",-0.0635033770420791,0.0320526739773006,0.0494071305356988,-6.15290499605756
"factor(atividade_grupo)12",0.0896121663848772,0.0444971050185243,0.0458213125519158,9.37500084166143
"factor(atividade_grupo)2",0.0938194357974999,0.0314083803007392,0.00329435552826155,9.83614032600844
"factor(atividade_grupo)3",-0.0498694309484056,0.0282628492558101,0.079699069203606,-4.86463662667159
"factor(atividade_grupo)4",-0.0948677873876851,0.0282194412810859,0.000984098607606362,-9.05068270121848
"factor(atividade_grupo)5",0.0315634758836693,0.0358912193178125,0.380589384127821,3.20668848740175
"factor(atividade_grupo)6",-0.100621821401701,0.0305896525450984,0.00125295552347342,-9.57250543388311
"factor(atividade_grupo)7",0.0671850066488278,0.028862715153057,0.0212713819308003,6.94933232483868
"factor(atividade_grupo)8",0.489815949372597,0.0298593481933182,3.35843260285601e-35,63.2015818776338
"factor(atividade_grupo)9",0.114250826659838,0.0284782034071818,9.50302231996916e-05,12.1033274654599
"factor(ocupacao_grupo)10",-0.156839876795184,0.0339081907134067,8.05325805894975e-06,-14.5159072271596
"factor(ocupacao_grupo)11",-0.746028633489857,0.0428718819138612,1.01974174445069e-37,-52.5753776590822
"factor(ocupacao_grupo)2",0.164951546397,0.0310494043087188,3.86468321457094e-07,17.9335974249875
"factor(ocupacao_grupo)3",-0.178113951803804,0.0300915389443345,2.14071994385819e-08,-16.3152942176421
"factor(ocupacao_grupo)4",-0.428249312473816,0.0284955005133714,1.17983030413648e-31,-34.835106966201
"factor(ocupacao_grupo)5",-0.473849785682932,0.0289492962384281,4.14471627983331e-35,-37.7399230906914
"factor(ocupacao_grupo)6",-0.594650110164736,0.0463484740975932,7.47324402961151e-26,-44.824441423098
"factor(ocupacao_grupo)7",-0.505412808047032,0.0305188053079315,1.34175893768004e-35,-39.6743505116161
"factor(ocupacao_grupo)8",-0.473230524559739,0.0319581298747487,4.44737888544763e-31,-37.7013559051876
"factor(ocupacao_grupo)9",-0.653678117814712,0.0274785586653716,1.33567719110722e-52,-47.9870842174702
"formal:mulher",-0.0494368815460851,0.0147978205610149,0.00105583483945731,-4.82347698095658
"formal:factor(raca_grupo)indigena",-0.12242219406051,0.0357677999774205,0.00080072213597739,-11.522525700444
"formal:factor(raca_grupo)pardo",-0.0543684586992216,0.0234008561450788,0.0215126036277993,-5.2916918795112
"formal:factor(raca_grupo)preto",-0.083400105247216,0.0300312006260472,0.00618940279351662,-8.00170164461406
"mulher:factor(raca_grupo)indigena",0.0633466015411938,0.0298436324214291,0.0354390857987615,6.53960431548242
"mulher:factor(raca_grupo)pardo",0.0648915408297564,0.0209589891053898,0.00234307955630965,6.70432874783677
"mulher:factor(raca_grupo)preto",0.0562228830117837,0.0311003910966276,0.0726566409828275,5.78334305646235
