"termo","coeficiente","erro_padrao","p_valor"
"(Intercept)",1.91234445243393,0.141368050569038,2.53862436281014e-24
"formal",0.13764653859747,0.0263028690679933,9.20954240026864e-07
"mulher",-0.101390451388316,0.026159227042525,0.000190065685974134
"factor(raca_grupo)indigena",-0.0547747405594819,0.0487473724215448,0.263853899831138
"factor(raca_grupo)pardo",-0.0460452374354003,0.0271554195321197,0.0930695575832963
"factor(raca_grupo)preto",-0.0173752023964863,0.0369741125271205,0.639429034141462
"setor_publico",0.351164755870624,0.0373973778097349,2.1518036721918e-15
"idade",0.019257155194218,0.00246485121609518,5.73231638122096e-12
"idade2",-9.83426955964493e-05,3.20180052456298e-05,0.002743710428247
"factor(escolaridade)2",0.131425017818647,0.0375844629209475,0.000703926434483443
"factor(escolaridade)3",0.17379379916381,0.0429424974263719,0.000102303491960976
"factor(escolaridade)4",0.212115047137453,0.0412297715543762,1.33848818678122e-06
"factor(escolaridade)5",0.271163969107365,0.0378582359144988,1.36577397110574e-10
"factor(escolaridade)6",0.363688773102826,0.0428752186127447,2.05993316250801e-13
"factor(escolaridade)7",0.585530007214584,0.0419409034372623,3.19540877642444e-25
"factor(celula_ocup_ativ)1_10",-0.122580638782375,0.185502948625509,0.510259044150612
"factor(celula_ocup_ativ)1_2",-0.0616261813049632,0.174888165159799,0.725298764318438
"factor(celula_ocup_ativ)1_4",-0.0768051148133725,0.146736062885645,0.601837520954941
"factor(celula_ocup_ativ)1_6",-0.390598213736352,0.176445711229383,0.0291214156749701
"factor(celula_ocup_ativ)1_7",0.27550567573873,0.135512718641755,0.0446961494228077
"factor(celula_ocup_ativ)1_8",0.235459589824521,0.131300081195064,0.0759488656135098
"factor(celula_ocup_ativ)1_9",-0.0142616033495914,0.157773726040132,0.928155915057184
"factor(celula_ocup_ativ)10_8",-0.122050760170137,0.124753094127487,0.330267815860221
"factor(celula_ocup_ativ)2_10",-0.0846455869827366,0.151997640832657,0.578848527094623
"factor(celula_ocup_ativ)2_2",0.342229240591631,0.182364708732165,0.063485796490633
"factor(celula_ocup_ativ)2_4",-0.159228797527412,0.150512286699555,0.292644282676556
"factor(celula_ocup_ativ)2_7",0.330884915003508,0.140883163556841,0.0208089754738119
"factor(celula_ocup_ativ)2_8",0.356936988657491,0.139556953752723,0.0120394955459833
"factor(celula_ocup_ativ)2_9",0.0218141164074207,0.12360342381195,0.860270076486324
"factor(celula_ocup_ativ)3_10",-0.36202820136109,0.14896000839669,0.0168651294218205
"factor(celula_ocup_ativ)3_2",-0.171104143553574,0.136438165555574,0.212737170170057
"factor(celula_ocup_ativ)3_3",-0.203782197230628,0.130672361327382,0.122039810286001
"factor(celula_ocup_ativ)3_4",-0.198970693586942,0.148227745586142,0.18252821693666
"factor(celula_ocup_ativ)3_7",0.00412043721398051,0.138777327467889,0.976372668136421
"factor(celula_ocup_ativ)3_8",0.0279418668523528,0.130015609752668,0.830273890832989
"factor(celula_ocup_ativ)3_9",-0.372356573119285,0.127214604477678,0.00423712431329167
"factor(celula_ocup_ativ)4_10",-0.48646816799057,0.138227457993828,0.000652823813049683
"factor(celula_ocup_ativ)4_2",-0.272469096321301,0.122403907207831,0.0282600847304679
"factor(celula_ocup_ativ)4_4",-0.44606937990847,0.130139122251839,0.000885277604098691
"factor(celula_ocup_ativ)4_5",-0.505918613406389,0.137930609411585,0.000394065038722268
"factor(celula_ocup_ativ)4_6",-0.479239598738547,0.1352163528143,0.000600424170055865
"factor(celula_ocup_ativ)4_7",-0.305663578788016,0.124191726581096,0.0155589450388561
"factor(celula_ocup_ativ)4_8",-0.290389281093128,0.125495759278465,0.0227174690210482
"factor(celula_ocup_ativ)4_9",-0.46606052314688,0.124333245851008,0.000298022625334364
"factor(celula_ocup_ativ)5_10",-0.517795923095537,0.127856253767363,0.000101295409778887
"factor(celula_ocup_ativ)5_11",-0.712686167675357,0.127300308981055,1.90108307322463e-07
"factor(celula_ocup_ativ)5_2",-0.513415391823303,0.146274150872093,0.000673645115375374
"factor(celula_ocup_ativ)5_4",-0.487152823049317,0.122971253826991,0.000139735011973648
"factor(celula_ocup_ativ)5_6",-0.573013029287277,0.122290382967429,8.82019430501253e-06
"factor(celula_ocup_ativ)5_7",-0.409097079249155,0.120379862714764,0.000974509591957171
"factor(celula_ocup_ativ)5_8",-0.0667036130996668,0.13356148205221,0.618578781899554
"factor(celula_ocup_ativ)5_9",-0.627475860621497,0.124789262757175,2.17863169849683e-06
"factor(celula_ocup_ativ)6_1",-0.501069751544636,0.121303401365168,7.51520985602811e-05
"factor(celula_ocup_ativ)7_1",-0.572403376997572,0.174388092464406,0.00141860208898603
"factor(celula_ocup_ativ)7_10",-0.719704571971183,0.151145931106321,6.49901409231749e-06
"factor(celula_ocup_ativ)7_2",-0.452896062525533,0.12277268776362,0.000366556133857641
"factor(celula_ocup_ativ)7_3",-0.453802537893938,0.124732713243103,0.000436408993174847
"factor(celula_ocup_ativ)7_4",-0.525990920173082,0.124105435386052,5.02491330176245e-05
"factor(celula_ocup_ativ)7_6",-0.398758936356753,0.117919116654096,0.00102935900815881
"factor(celula_ocup_ativ)7_7",-0.325189718800336,0.153018978511184,0.0360373140379417
"factor(celula_ocup_ativ)8_1",-0.223985287295627,0.123491217032454,0.0727114145585398
"factor(celula_ocup_ativ)8_2",-0.351100164478627,0.137540642134345,0.0122008237769578
"factor(celula_ocup_ativ)8_3",-0.263274105504511,0.129851031033775,0.0452708538176221
"factor(celula_ocup_ativ)8_4",-0.516474981523761,0.12418504195744,6.76657563505141e-05
"factor(celula_ocup_ativ)8_5",-0.398153376167532,0.126367991450878,0.00214868139059075
"factor(celula_ocup_ativ)8_6",-0.264311097839206,0.144956965947471,0.0712337079682803
"factor(celula_ocup_ativ)8_7",-0.399154606450324,0.13286779201734,0.00336562640338702
"factor(celula_ocup_ativ)8_8",-0.490441650207022,0.133552030387163,0.000388180881565259
"factor(celula_ocup_ativ)9_1",-0.718524966665059,0.113992058435143,7.92663124210519e-09
"factor(celula_ocup_ativ)9_10",-0.687741527001964,0.171986828168023,0.000122053980134247
"factor(celula_ocup_ativ)9_11",-0.638215066198053,0.124269736232099,1.39003875918315e-06
"factor(celula_ocup_ativ)9_2",-0.408151552018549,0.129206977237135,0.00209483290000009
"factor(celula_ocup_ativ)9_3",-0.762506677605602,0.123427814369703,1.41203882006087e-08
"factor(celula_ocup_ativ)9_4",-0.678397200285575,0.119105656444621,1.23825349674774e-07
"factor(celula_ocup_ativ)9_5",-0.469788630269883,0.158600932482204,0.00381783046115353
"factor(celula_ocup_ativ)9_6",-0.647486136241076,0.12740220674628,1.7397321145967e-06
"factor(celula_ocup_ativ)9_7",-0.540638494385361,0.121135873836015,2.12322092142411e-05
"factor(celula_ocup_ativ)9_8",-0.710697888665083,0.125803220842623,1.52032698288927e-07
"factor(celula_ocup_ativ)9_9",-0.7519631922538,0.12836402331711,6.01190879898761e-08
"factor(celula_ocup_ativ)outras",-0.271156176046522,0.132873159124666,0.0439142901762322
"factor(periodo)2017T4",0.0473273061627185,0.030486011181806,0.123719307716806
"factor(periodo)2018T4",0.0179388871482081,0.030513078771944,0.557919293668448
"factor(periodo)2019T4",-0.0363668839476156,0.0325101397567377,0.265977108116779
"factor(periodo)2020T4",-0.0388753189207602,0.0372487071045418,0.299155027615445
"factor(periodo)2021T4",-0.0650363929169654,0.0315500258668094,0.0418619710187041
"factor(periodo)2022T4",-0.0383510958258912,0.0352615000448619,0.279377587114141
"factor(periodo)2023T4",-0.010928558225374,0.0280865889835299,0.698027743707353
"factor(periodo)2024T4",0.0469480443602982,0.0303987815246635,0.125648963566041
"factor(periodo)2025T4",0.0574161229089686,0.0332613391020823,0.0873975997630443
"formal:mulher",-0.078626159947257,0.020022720475839,0.00015835303275706
"formal:factor(raca_grupo)indigena",-0.0281563174235142,0.0452181355636665,0.534913835793823
"formal:factor(raca_grupo)pardo",-0.00171064036872251,0.0270223685768619,0.949650314994968
"formal:factor(raca_grupo)preto",-0.0174107633938436,0.0369964857080294,0.638947082061306
"mulher:factor(raca_grupo)indigena",0.0793122892287488,0.0394130870945092,0.0468738343402363
"mulher:factor(raca_grupo)pardo",0.0627774762522535,0.0252822400229067,0.014689583307377
"mulher:factor(raca_grupo)preto",0.0408872806867159,0.0384652772175443,0.290357588969666
"formal:setor_publico",0.286475967550219,0.0254792689099376,1.89990925838869e-19
"factor(raca_grupo)indigena:setor_publico",-0.228502101567566,0.0515772830648366,2.41144434098306e-05
"factor(raca_grupo)pardo:setor_publico",-0.138425377169845,0.0274440256941451,2.04137839527215e-06
"factor(raca_grupo)preto:setor_publico",-0.203425915279738,0.042304084549336,5.37276204921065e-06
