"termo","coeficiente","erro_padrao","p_valor","efeito_percentual_aprox"
"(Intercept)",5.95790980452304,0.0628924341887908,8.8356269888706e-142,38580.0789437908
"formal",0.400978102063454,0.0277796500763763,1.02125580942897e-30,49.3284568291206
"mulher",-0.323982035601348,0.0261054829904301,3.67159173125225e-25,-27.6736764747774
"factor(raca_grupo)indigena",-0.187942445963575,0.0408428203095868,8.5225917926656e-06,-17.1337601273871
"factor(raca_grupo)pardo",-0.126090825955939,0.026110124453262,3.19785274077769e-06,-11.8465223091547
"factor(raca_grupo)preto",-0.14514136388739,0.0321930669648981,1.26097863679766e-05,-13.5099981160505
"idade",0.0400812500320535,0.00240709000282877,1.11744781368922e-36,4.08953435367374
"idade2",-0.000356692213928204,3.02035195090393e-05,1.65781340363689e-23,-0.0356628606823395
"factor(escolaridade)2",0.153061882910049,0.0317687148782445,3.35820631492819e-06,16.5397094874936
"factor(escolaridade)3",0.297788701172869,0.0359597508829261,4.72325685144685e-14,34.6877164245198
"factor(escolaridade)4",0.258942528546262,0.0350787579805084,8.22369975816797e-12,29.5559345009451
"factor(escolaridade)5",0.387648480433629,0.0321881541375849,3.77219031962169e-24,47.3511725036867
"factor(escolaridade)6",0.514150954046687,0.0375502598346503,1.0921912375139e-28,67.2218108875029
"factor(escolaridade)7",0.950418457370503,0.0347134184054699,4.59034929653407e-62,158.679189499972
"factor(periodo)2017T4",0.0180812316636537,0.0263964722979341,0.494349686938969,1.82456868215439
"factor(periodo)2018T4",-0.0513137539319726,0.0300576849914847,0.0897413613986761,-5.00194363683707
"factor(periodo)2019T4",-0.0370946924958946,0.0295127036739243,0.21063097695154,-3.64151132290909
"factor(periodo)2020T4",-0.055226112020154,0.0321777233726258,0.0880576365616822,-5.37288395218838
"factor(periodo)2021T4",-0.0929132777744187,0.0368311340926677,0.012629051128592,-8.87274755490528
"factor(periodo)2022T4",-0.0113654142013539,0.0321397235321761,0.724088282770856,-1.13010718711412
"factor(periodo)2023T4",-0.00741544682614674,0.0261414969245567,0.777035589879595,-0.738802023567797
"factor(periodo)2024T4",0.0121167194635082,0.0285455546880541,0.671797178878728,1.21904242948836
"factor(periodo)2025T4",0.0447822728304537,0.0270950276410173,0.10034774371077,4.58001360152513
"factor(atividade_grupo)10",0.174248099726611,0.0365469785220949,4.17926043702993e-06,19.0350854909951
"factor(atividade_grupo)11",-0.0520668889809208,0.0372408998610839,0.164027154003494,-5.07346306739065
"factor(atividade_grupo)12",0.0149293540871551,0.218803446975584,0.945686838967847,1.50413535597047
"factor(atividade_grupo)2",0.187558084712312,0.0367322068506444,9.29928509539783e-07,20.630031499285
"factor(atividade_grupo)3",0.144649039239471,0.0341609712058728,3.86629060778504e-05,15.5633916929605
"factor(atividade_grupo)4",0.200906348484666,0.0334656432388321,1.26536640070507e-08,22.2510276522174
"factor(atividade_grupo)5",0.367899223218916,0.0371940395844233,2.8112993930208e-18,44.4696439780649
"factor(atividade_grupo)6",0.0560838023044381,0.0406042873991514,0.169146741781024,5.76863165734429
"factor(atividade_grupo)7",0.220767747488753,0.0344856028170602,1.64855880325706e-09,24.7033770203454
"factor(atividade_grupo)8",0.724562052863538,0.0351564608736037,9.20875114945644e-47,106.382705487012
"factor(atividade_grupo)9",0.392014119277465,0.0338032905232058,6.37450699795684e-23,47.9958607200983
"formal:mulher",0.0991270665010977,0.0196071089223782,1.16842370526751e-06,10.4206598313994
"formal:factor(raca_grupo)indigena",-0.0762063044594197,0.0421648021278907,0.0725990405136236,-7.33749800350918
"formal:factor(raca_grupo)pardo",-0.0341713304558547,0.0293730538062147,0.246427819810047,-3.35940843133787
"formal:factor(raca_grupo)preto",-0.0425110182675504,0.0354437364401203,0.232158914302958,-4.16200942234447
"mulher:factor(raca_grupo)indigena",0.100490094517827,0.0421578463498082,0.0183208371909802,10.5712689032502
"mulher:factor(raca_grupo)pardo",-0.0208198898997134,0.0246931411526504,0.400414144870367,-2.06046523209164
"mulher:factor(raca_grupo)preto",-0.0142623224875449,0.0355812233405773,0.689077188103489,-1.41610973726692
