"termo","coeficiente","erro_padrao","p_valor","efeito_percentual_aprox"
"(Intercept)",6.34385980336241,0.0736190590676914,3.4019234606977e-142,56798.826121642
"formal",0.380991571614755,0.0326001767730439,1.55009576662701e-23,46.3735268432999
"mulher",-0.299567295646239,0.0327921839614524,1.90110114477771e-16,-25.8861154686013
"factor(raca_grupo)indigena",-0.180569387587936,0.0591163836330162,0.00261801127759854,-16.5205245707142
"factor(raca_grupo)pardo",-0.118398707859815,0.0337279836435193,0.000572904673559111,-11.1658206858835
"factor(raca_grupo)preto",-0.13680765606904,0.0458013412571521,0.00323425163765983,-12.7862039556095
"idade",0.0247346010640091,0.00272858641927203,2.93843462410856e-16,2.5043039089045
"idade2",-0.000107985392374045,3.44240607263277e-05,0.00201258749376876,-0.0107979562161464
"factor(escolaridade)2",0.15012095607362,0.0451898228808942,0.00109413098570512,16.1974782135857
"factor(escolaridade)3",0.222030790352575,0.0513279517319792,2.5859015980839e-05,24.8609822409081
"factor(escolaridade)4",0.279083536631823,0.0490637612201703,5.49758571644006e-08,32.1917767815122
"factor(escolaridade)5",0.479115068176209,0.0433336211633466,9.36692917437404e-22,61.4644919115598
"factor(escolaridade)6",0.710457677471206,0.0498938418305243,8.56770073533337e-31,103.492238368369
"factor(escolaridade)7",1.23182134924075,0.0462954983621543,1.67640953576671e-62,242.746646819947
"factor(periodo)2017T4",0.0431279773406906,0.037069111425178,0.246278250097588,4.40715037955182
"factor(periodo)2018T4",-0.0138975918307916,0.0378084754208628,0.713644586068379,-1.38014661219767
"factor(periodo)2019T4",-0.047060777146428,0.0368218718010096,0.202968539661453,-4.59705873569997
"factor(periodo)2020T4",-0.0724273708870435,0.0469365095274685,0.124667796381303,-6.98667010364481
"factor(periodo)2021T4",-0.0714454012597656,0.0384107740414388,0.0646081572387856,-6.8952889793533
"factor(periodo)2022T4",-0.0725374224182826,0.0442849987737396,0.103277907371459,-6.99690579978821
"factor(periodo)2023T4",-0.0364623093433748,0.0303618666611545,0.231451079475471,-3.58055656671834
"factor(periodo)2024T4",-0.0236702957204357,0.0353752939732763,0.504326981077454,-2.33923515961477
"factor(periodo)2025T4",-0.00691524952530088,0.0345478422166265,0.84159122396321,-0.689139420746776
"formal:mulher",0.0316208875220899,0.0253851977414684,0.214609636416822,3.21261392257661
"formal:factor(raca_grupo)indigena",-0.0540658894252545,0.059237817909024,0.362697006344672,-5.26303171986133
"formal:factor(raca_grupo)pardo",-0.0295811840765343,0.034217192210348,0.388524734519481,-2.91479432859403
"formal:factor(raca_grupo)preto",-0.0093129858402132,0.0430448627554896,0.828970176191853,-0.926975429659038
"mulher:factor(raca_grupo)indigena",0.0293269634844171,0.046488890508018,0.528993567113804,2.97612337588626
"mulher:factor(raca_grupo)pardo",-0.0103018406899019,0.0328289523331675,0.75405499628145,-1.02489584795933
"mulher:factor(raca_grupo)preto",-0.0426309845556572,0.0493662109069974,0.38904305245499,-4.17350606071539
