"termo","coeficiente","erro_padrao","p_valor"
"(Intercept)",6.75261617484826,0.149617002986966,1.39917648378327e-70
"formal",0.346597775446445,0.0292129137104274,4.15209945575526e-21
"mulher",-0.340198724629023,0.0272642345283645,1.84029230785036e-22
"factor(raca_grupo)indigena",-0.181653495805459,0.0428239905085658,4.78855651232994e-05
"factor(raca_grupo)pardo",-0.124957197029398,0.0261550683715654,5.78761307992304e-06
"factor(raca_grupo)preto",-0.138018075741997,0.0323923504003761,4.45507879099461e-05
"idade",0.039272063231781,0.00247673152074286,1.25452844261513e-29
"idade2",-0.000351409732275311,3.07689623800977e-05,4.02090208503253e-20
"factor(escolaridade)2",0.151836168296097,0.036561198368534,6.70010199057378e-05
"factor(escolaridade)3",0.293629294307744,0.0424029469741898,3.60576768151885e-10
"factor(escolaridade)4",0.253957680017268,0.0408133456709268,1.01797950712575e-08
"factor(escolaridade)5",0.351019236851038,0.0376389067476906,1.99396006034933e-15
"factor(escolaridade)6",0.423559158671265,0.0433539918920433,2.01529784519198e-16
"factor(escolaridade)7",0.683615224320969,0.0393989631516087,1.30405544276583e-32
"factor(celula_ocup_ativ)1_10",0.020883844658328,0.196645273222358,0.915625834183173
"factor(celula_ocup_ativ)1_2",-0.0157882159634943,0.17308901616923,0.927495997166454
"factor(celula_ocup_ativ)1_4",-0.0436113361623856,0.151070761733076,0.773394251621924
"factor(celula_ocup_ativ)1_6",-0.13915940320835,0.170865389593357,0.417236933279628
"factor(celula_ocup_ativ)1_7",0.226206068516151,0.146793199647381,0.126328930394209
"factor(celula_ocup_ativ)1_8",0.445646890963595,0.14211334973058,0.00222297366502852
"factor(celula_ocup_ativ)1_9",0.0715138617336143,0.174707362239511,0.683127538324182
"factor(celula_ocup_ativ)10_8",0.154616467803624,0.136486097326772,0.259862997210597
"factor(celula_ocup_ativ)2_10",-0.430007120894651,0.150301243454785,0.00509736080169394
"factor(celula_ocup_ativ)2_2",0.300150809274998,0.19972431892637,0.135885733174091
"factor(celula_ocup_ativ)2_4",-0.303586101275534,0.16193562040236,0.0636085107374337
"factor(celula_ocup_ativ)2_7",0.119254315425557,0.142162665195826,0.403454606424446
"factor(celula_ocup_ativ)2_8",0.507907674074805,0.154345200537758,0.0013612544289474
"factor(celula_ocup_ativ)2_9",0.0218158271594465,0.13864342072037,0.875269584616598
"factor(celula_ocup_ativ)3_10",-0.5384156313601,0.157575172604481,0.000902169827141208
"factor(celula_ocup_ativ)3_2",-0.145759458892684,0.147948071163519,0.326787243259995
"factor(celula_ocup_ativ)3_3",-0.411305274814935,0.143664401595683,0.00506778870951876
"factor(celula_ocup_ativ)3_4",-0.335385848003706,0.158934887503899,0.0372159895490964
"factor(celula_ocup_ativ)3_7",-0.115855986506679,0.148726016537218,0.437738097337427
"factor(celula_ocup_ativ)3_8",0.172659289502292,0.141443046792961,0.224934462977951
"factor(celula_ocup_ativ)3_9",-0.316728215079161,0.138330218478571,0.024041570198589
"factor(celula_ocup_ativ)4_10",-0.671517743055264,0.139811957454955,5.21570212942221e-06
"factor(celula_ocup_ativ)4_2",-0.333731534005646,0.140856693622115,0.0196492219220328
"factor(celula_ocup_ativ)4_4",-0.581048140470115,0.145636542371301,0.000122665917892428
"factor(celula_ocup_ativ)4_5",-0.568262751940341,0.153107263565244,0.000331583556072814
"factor(celula_ocup_ativ)4_6",-0.623991728873671,0.142106169056463,2.69938305124762e-05
"factor(celula_ocup_ativ)4_7",-0.527287549670088,0.137725121511674,0.000219483643712946
"factor(celula_ocup_ativ)4_8",-0.13110709536216,0.137592973029737,0.342848467442785
"factor(celula_ocup_ativ)4_9",-0.469917121907137,0.140935786906716,0.00118249779286823
"factor(celula_ocup_ativ)5_10",-0.52587278594314,0.135258169986846,0.000177462185376939
"factor(celula_ocup_ativ)5_11",-0.709688599892552,0.137161501871564,1.10540007991941e-06
"factor(celula_ocup_ativ)5_2",-0.568123746549271,0.154178891254583,0.000363884747518316
"factor(celula_ocup_ativ)5_4",-0.516367819558323,0.137233325836378,0.000277133782805727
"factor(celula_ocup_ativ)5_6",-0.726997659976075,0.135678132859011,5.00368325849176e-07
"factor(celula_ocup_ativ)5_7",-0.663673287449608,0.132052902760266,2.07046962476392e-06
"factor(celula_ocup_ativ)5_8",0.153652017593588,0.145818003733857,0.29442778262855
"factor(celula_ocup_ativ)5_9",-0.548393871127746,0.136116682264857,0.000106256583116297
"factor(celula_ocup_ativ)6_1",-0.787931933478415,0.135544244198557,6.66122900584825e-08
"factor(celula_ocup_ativ)7_1",-0.686520946645596,0.174064081702202,0.00014486624552174
"factor(celula_ocup_ativ)7_10",-0.727228911995423,0.147998328636895,3.30461893391891e-06
"factor(celula_ocup_ativ)7_2",-0.710592563631992,0.134353588530725,6.75353991212377e-07
"factor(celula_ocup_ativ)7_3",-0.569586679993828,0.134883796189212,5.14806030417529e-05
"factor(celula_ocup_ativ)7_4",-0.505842043544486,0.138816749301239,0.000419182243002164
"factor(celula_ocup_ativ)7_6",-0.650616742185002,0.150828877484601,3.64020000343974e-05
"factor(celula_ocup_ativ)7_7",-0.467045815049645,0.158450048886784,0.00394683880957669
"factor(celula_ocup_ativ)8_1",-0.297800635063521,0.139538236178187,0.0351551398795099
"factor(celula_ocup_ativ)8_2",-0.619149970631011,0.159494935127005,0.000181317798338035
"factor(celula_ocup_ativ)8_3",-0.293863319475388,0.144906500287485,0.0450975685613196
"factor(celula_ocup_ativ)8_4",-0.654139679053648,0.136152570020956,5.18474159387544e-06
"factor(celula_ocup_ativ)8_5",-0.360580117265305,0.137897287682203,0.0102397106781928
"factor(celula_ocup_ativ)8_6",-0.471988586189824,0.151252985175282,0.0023314958129192
"factor(celula_ocup_ativ)8_7",-0.600344209526541,0.144492746353072,6.65230576532471e-05
"factor(celula_ocup_ativ)8_8",-0.333999480471177,0.140324479425685,0.0191072514558068
"factor(celula_ocup_ativ)9_1",-0.912755423337523,0.128313864221001,1.43855269247024e-10
"factor(celula_ocup_ativ)9_10",-0.785604883455847,0.169703137411894,1.05423415560703e-05
"factor(celula_ocup_ativ)9_11",-0.822424213520213,0.135978221450074,2.27997024776201e-08
"factor(celula_ocup_ativ)9_2",-0.441392452835141,0.14434378418096,0.00282767330108625
"factor(celula_ocup_ativ)9_3",-0.888368334227239,0.135121829029676,1.93910376348674e-09
"factor(celula_ocup_ativ)9_4",-0.785956299764917,0.134210540371082,5.48183901390198e-08
"factor(celula_ocup_ativ)9_5",-0.764884462960743,0.162255870776693,7.49209921241105e-06
"factor(celula_ocup_ativ)9_6",-0.730322228668863,0.144614143749289,1.86916249167669e-06
"factor(celula_ocup_ativ)9_7",-0.859906427756988,0.136374866545677,6.90796844527262e-09
"factor(celula_ocup_ativ)9_8",-0.510720922438315,0.137307084254818,0.000322425969417364
"factor(celula_ocup_ativ)9_9",-0.730531446988979,0.139134353939964,7.96879923882355e-07
"factor(celula_ocup_ativ)outras",-0.329858510079318,0.152162884426893,0.032432910717327
"factor(periodo)2017T4",0.026923809225936,0.0264742648681899,0.311500365528601
"factor(periodo)2018T4",-0.0375561943044822,0.0316524363237196,0.23809543619282
"factor(periodo)2019T4",-0.0236653496315779,0.0295143781327082,0.424465454292342
"factor(periodo)2020T4",-0.0466614983151765,0.0294195981643668,0.115730877960528
"factor(periodo)2021T4",-0.06992639049878,0.0354028615751922,0.0508746622041319
"factor(periodo)2022T4",0.014690945789494,0.030611602363046,0.63228654789444
"factor(periodo)2023T4",0.0182602700653578,0.0256125961043051,0.477463713727556
