"termo","coeficiente","erro_padrao","p_valor"
"factor(celula_ocup_ativ)9_10",-0.700119833975659,0.642433884760382,0.278122971934268
"factor(celula_ocup_ativ)9_11",-1.34678672305446,0.471984664250338,0.00514509368919682
"factor(celula_ocup_ativ)9_2",-0.566845205609966,0.487321593350707,0.247204831368794
"factor(celula_ocup_ativ)9_3",-2.01025401525285,0.505788972323272,0.000124644466500544
"factor(celula_ocup_ativ)9_4",0.288838929188963,0.46056584662569,0.531833056381155
"factor(celula_ocup_ativ)9_5",-0.921301432103229,0.704977672408664,0.19391631569589
"factor(celula_ocup_ativ)9_6",-0.494832024536578,0.51127034827367,0.335187186785583
"factor(celula_ocup_ativ)9_7",1.10543066681334,0.48126346427275,0.0234647196014763
"factor(celula_ocup_ativ)9_8",0.635327708122562,0.504393971267805,0.210414074697065
"factor(celula_ocup_ativ)9_9",1.65082947062716,0.500420018973396,0.00129861517341986
"factor(celula_ocup_ativ)outras",0.309278397679125,0.477868803496757,0.518812809308251
"factor(periodo)2017T4",-0.342194644547505,0.0839948365975755,8.61396862222956e-05
"factor(periodo)2018T4",-0.241894568034276,0.087245786148639,0.00650689889893433
"factor(periodo)2019T4",-0.449351975310567,0.0888906137175603,1.67335900561755e-06
"factor(periodo)2020T4",-0.374207088697356,0.102050386142277,0.000375808450806699
"factor(periodo)2021T4",-0.38284978103376,0.0962499406897058,0.000123196799346128
"factor(periodo)2022T4",-0.456288522540959,0.106821097083221,4.06534402475456e-05
"factor(periodo)2023T4",-0.491086947109248,0.0907776792136531,3.57309576508836e-07
"factor(periodo)2024T4",-0.405302790366165,0.0912623449350908,2.09604797531131e-05
"factor(periodo)2025T4",-0.138478699457149,0.0932662792033138,0.140389837087372
