"termo","coeficiente","erro_padrao","p_valor","efeito_percentual_aprox"
"(Intercept)",6.9483369319599,0.0667017105117411,4.31356913654625e-141,104041.634097627
"formal",0.280324605015116,0.0234498585621175,1.61751528477607e-23,32.355937662576
"mulher",-0.237048270430155,0.0225721825661836,1.18055376897144e-19,-21.1046796012078
"factor(raca_grupo)indigena",-0.105176601585257,0.0436154159317447,0.0171060715080336,-9.9834462112781
"factor(raca_grupo)pardo",-0.106054218548879,0.0239185019216074,1.78514222334103e-05,-10.0624116101347
"factor(raca_grupo)preto",-0.121155664929964,0.0289339001346229,4.81031326255285e-05,-11.410395408695
"idade",0.0315006367355651,0.00226447430219529,1.01301473273428e-28,3.20020327078343
"idade2",-0.000223221595830984,2.75932785374768e-05,1.93020523196516e-13,-0.0223196683744264
"factor(escolaridade)2",0.12422962942859,0.0317948859462496,0.000141233777048998,13.2275845004486
"factor(escolaridade)3",0.155016867479794,0.039626046868752,0.000138726519833079,16.7677656718298
"factor(escolaridade)4",0.167193271615792,0.0372695764064593,1.44089487157671e-05,18.1982686937685
"factor(escolaridade)5",0.258959403761602,0.031067062743617,4.71583455981281e-14,29.5581208036854
"factor(escolaridade)6",0.323631607456534,0.0350950844265232,2.63145975266481e-16,38.2138043971427
"factor(escolaridade)7",0.599216369220727,0.0323827424803169,1.91405665710954e-40,82.0691491329727
"factor(periodo)2017T4",0.0486590165472905,0.0223039130337906,0.0307038564470304,4.98623040261985
"factor(periodo)2018T4",0.00141730519761611,0.0231223910383328,0.951205787213071,0.141831004929882
"factor(periodo)2019T4",-0.0308361377394547,0.0217085225411219,0.157562319683388,-3.03655534486985
"factor(periodo)2020T4",-0.0521914175487099,0.0284557470607159,0.0686302558012873,-5.08528339708041
"factor(periodo)2021T4",-0.0623154269585806,0.0225034871670241,0.00633511397887985,-6.04135308577972
"factor(periodo)2022T4",-0.0289421689206561,0.0248845948634998,0.246666191394761,-2.85273558463123
"factor(periodo)2023T4",-0.00169060408342767,0.0190564655257626,0.929427134440928,-0.168917581733508
"factor(periodo)2024T4",0.0291156161845494,0.0226874011170017,0.201365896530956,2.95436194995025
"factor(periodo)2025T4",0.0418022870590442,0.0244509671302543,0.0894146658472777,4.26883053985043
"factor(atividade_grupo)10",-0.176822120665532,0.0388607057169721,1.10428719476346e-05,-16.2071178511599
"factor(atividade_grupo)11",-0.255876926583471,0.0351036909169197,1.69662208196008e-11,-22.5762749047544
"factor(atividade_grupo)12",0.145331404117484,0.050339114487204,0.00446772353906991,15.6422750031752
"factor(atividade_grupo)2",0.103851471963527,0.0331336165819636,0.00207499058057703,10.9435660377352
"factor(atividade_grupo)3",-0.0499943338760003,0.0318256861442756,0.118331670859921,-4.8765185700145
"factor(atividade_grupo)4",-0.0682093893049425,0.0314885421297679,0.0318887652536152,-6.59351300946109
"factor(atividade_grupo)5",0.0389375799690582,0.0384917134507151,0.313377151346707,3.97055831699622
"factor(atividade_grupo)6",-0.143435053116245,0.0347519703212133,6.08380473451847e-05,-13.3622933149299
"factor(atividade_grupo)7",-0.0031518724358677,0.029760523921529,0.915797932708361,-0.31469105004398
"factor(atividade_grupo)8",0.391910716527318,0.0318142339416306,1.72319279801391e-24,47.9805583322576
"factor(atividade_grupo)9",-0.0208195014196445,0.0304804829619795,0.495639917790185,-2.06042718452703
"factor(ocupacao_grupo)10",-0.130269184067838,0.0325472644864569,9.85059730442751e-05,-12.2140906568913
"factor(ocupacao_grupo)11",-0.863867842216081,0.050225437708023,3.26159857248439e-37,-57.8471480630083
"factor(ocupacao_grupo)2",0.0594106080718172,0.0294574491141903,0.045509703262535,6.12108930514477
"factor(ocupacao_grupo)3",-0.247454381496904,0.0287651608300501,1.00364959928421e-14,-21.9214161720308
"factor(ocupacao_grupo)4",-0.503431695008529,0.028241328417665,8.93483005089122e-39,-39.5547201193207
"factor(ocupacao_grupo)5",-0.491994631442666,0.0282521278517015,9.45794015461815e-38,-38.8594351810126
"factor(ocupacao_grupo)6",-0.631244848019538,0.0475328342088724,4.74370666620375e-27,-46.8070782348455
"factor(ocupacao_grupo)7",-0.53946456920152,0.0316918003384792,9.1206391616588e-37,-41.6939642716095
"factor(ocupacao_grupo)8",-0.514336962326352,0.0322359379998207,4.72136481137228e-34,-40.2103108612178
"factor(ocupacao_grupo)9",-0.712424940425269,0.0266429913125052,9.70161099580024e-59,-50.9546566079477
"formal:mulher",0.0553372161198882,0.0179406982084548,0.00243113600900009,5.68969572809379
"formal:factor(raca_grupo)indigena",-0.0509678636096426,0.0425793411733652,0.233203965808068,-4.96907904505642
"formal:factor(raca_grupo)pardo",-0.018796286567678,0.0248973129443069,0.451469183630799,-1.86207379811445
"formal:factor(raca_grupo)preto",-0.0155687435092259,0.0309562308709248,0.615757751543602,-1.54481771219732
"mulher:factor(raca_grupo)indigena",0.0560036854259489,0.0298212663436363,0.0623383162881473,5.76015814417408
"mulher:factor(raca_grupo)pardo",0.0287382032344475,0.021208534300377,0.177458743034778,2.91551297199566
"mulher:factor(raca_grupo)preto",-0.00945747725685078,0.0332588454609574,0.776529499604848,-0.941289597167705
