"termo","coeficiente","erro_padrao","p_valor"
"(Intercept)",3.55378250134794,0.0478826064234967,1.48721689894786e-92
"formal",0.0518656682025489,0.011312535704053,1.25938424033929e-05
"mulher",-0.145851360498779,0.0136858407712,2.05275526523734e-18
"factor(raca_grupo)indigena",-0.0448094270610972,0.0222226142369642,0.0463125646501487
"factor(raca_grupo)pardo",-0.0285516441187316,0.0107192997433214,0.00894997330795971
"factor(raca_grupo)preto",-0.0372113538138254,0.0166005960053474,0.0270929352195033
"idade",0.0125098636731164,0.00155356946693991,1.34396372099999e-12
"idade2",-0.00015668508477679,1.79427019203381e-05,4.21560567928394e-14
"factor(escolaridade)2",-0.0111675063952651,0.0173127605817891,0.520305080296594
"factor(escolaridade)3",-0.00174613848032671,0.0188547878620253,0.926390012065959
"factor(escolaridade)4",-0.0294989707491959,0.0227669359733962,0.197922248929474
"factor(escolaridade)5",0.00307470121173576,0.0167043190472534,0.854316501254977
"factor(escolaridade)6",-0.0180155315632316,0.0191983716234106,0.350198349434687
"factor(escolaridade)7",0.00259149823977949,0.0182545628926915,0.887380155677753
"factor(celula_ocup_ativ)1_10",-0.105639557587133,0.0753237608492699,0.163723708591417
"factor(celula_ocup_ativ)1_2",-0.0832905014326244,0.0418636805986002,0.0492392676327035
"factor(celula_ocup_ativ)1_4",-0.0218965364715082,0.0305348410138422,0.474904550357163
"factor(celula_ocup_ativ)1_6",-0.0102712441849858,0.0502802843393868,0.838530320247513
"factor(celula_ocup_ativ)1_7",-0.0891681766671473,0.0397733844874546,0.0270703318702382
"factor(celula_ocup_ativ)1_8",-0.138805553566788,0.0322929622520938,3.86011249385727e-05
"factor(celula_ocup_ativ)1_9",-0.123318674557843,0.029466406499298,5.93749564576194e-05
"factor(celula_ocup_ativ)10_8",-0.128027846473157,0.0302622906598838,4.99775513900102e-05
"factor(celula_ocup_ativ)2_10",-0.446419978581693,0.0708119094731921,6.94541265381972e-09
"factor(celula_ocup_ativ)2_2",-0.176829533329254,0.0517649431496733,0.0009047703023399
"factor(celula_ocup_ativ)2_4",-0.173918538012595,0.0471996384060312,0.000364000793066284
"factor(celula_ocup_ativ)2_7",-0.200949738438288,0.0388010038672354,1.08265559099055e-06
"factor(celula_ocup_ativ)2_8",-0.225740274727504,0.0317490724361008,1.46210676027385e-10
"factor(celula_ocup_ativ)2_9",-0.306431029675901,0.0324942449702667,1.16389002634074e-15
"factor(celula_ocup_ativ)3_10",-0.210768009699939,0.0803687085330759,0.0100262273717529
"factor(celula_ocup_ativ)3_2",-0.0824178141974297,0.0425063622385828,0.0551911988890796
"factor(celula_ocup_ativ)3_3",-0.109669000781504,0.0362876315706887,0.0031528573333792
"factor(celula_ocup_ativ)3_4",-0.0736590679924257,0.0368740499479098,0.0483480684852686
"factor(celula_ocup_ativ)3_7",-0.161492586818284,0.0367935824603479,2.71909634254845e-05
"factor(celula_ocup_ativ)3_8",-0.226819937699147,0.0293552328783779,6.91024557371613e-12
"factor(celula_ocup_ativ)3_9",-0.246233711221734,0.0303177722549053,9.46120982209275e-13
"factor(celula_ocup_ativ)4_10",-0.213235294035113,0.0498260136797118,4.14694291045909e-05
"factor(celula_ocup_ativ)4_2",-0.165031190594838,0.0371602499684107,2.22113987710677e-05
"factor(celula_ocup_ativ)4_4",-0.0855477182596147,0.0332766528833343,0.0115473623423625
"factor(celula_ocup_ativ)4_5",-0.0853323696130949,0.0447707198498479,0.0593865239807825
"factor(celula_ocup_ativ)4_6",-0.134096373155782,0.0693459549799638,0.0558385816379194
"factor(celula_ocup_ativ)4_7",-0.196263975416948,0.0322060805856762,1.84620753524024e-08
"factor(celula_ocup_ativ)4_8",-0.211210359254736,0.0296642129681449,1.392994621284e-10
"factor(celula_ocup_ativ)4_9",-0.222700453399713,0.033226448608353,1.05256631277014e-09
"factor(celula_ocup_ativ)5_10",-0.190259340039204,0.0378876233032783,2.10675079391414e-06
"factor(celula_ocup_ativ)5_11",-0.0931315805316461,0.0404717294692596,0.0233583200883612
"factor(celula_ocup_ativ)5_2",-0.123138249919166,0.0584241738932392,0.0374411677573505
"factor(celula_ocup_ativ)5_4",-0.0877330053342421,0.0284731131371254,0.00263228540528318
"factor(celula_ocup_ativ)5_6",-0.0999865355826887,0.0306423307849289,0.00148784869362123
"factor(celula_ocup_ativ)5_7",-0.206803734374417,0.0355644201016071,6.60703331604316e-08
"factor(celula_ocup_ativ)5_8",-0.16292770343214,0.0287924604738898,1.332603270037e-07
"factor(celula_ocup_ativ)5_9",-0.235129932181826,0.0288488859577477,8.18442903682442e-13
"factor(celula_ocup_ativ)6_1",-0.0994344681904466,0.0305034960609959,0.00150338540232729
"factor(celula_ocup_ativ)7_1",-0.0888075856385797,0.0442164675597537,0.0471603549480499
"factor(celula_ocup_ativ)7_10",-0.174649607281889,0.0630411983203801,0.0066224896226702
"factor(celula_ocup_ativ)7_2",-0.160660067744426,0.0346168947333279,1.00550741963424e-05
"factor(celula_ocup_ativ)7_3",-0.108656397023639,0.0293377317702672,0.000340838626895433
"factor(celula_ocup_ativ)7_4",-0.042078261530862,0.0309338650276229,0.176659209206372
"factor(celula_ocup_ativ)7_6",-0.192700157233007,0.096260745790446,0.0478791960631205
"factor(celula_ocup_ativ)7_7",-0.151745539442689,0.0455336897580551,0.00118890775716994
"factor(celula_ocup_ativ)8_1",-0.0434263530643374,0.0378073633065965,0.253322009439937
"factor(celula_ocup_ativ)8_2",-0.162861038918869,0.045734261829842,0.000556713545909418
"factor(celula_ocup_ativ)8_3",-0.0488460387559368,0.0358932837502441,0.176469042850822
"factor(celula_ocup_ativ)8_4",-0.0553214100530478,0.029023177905481,0.0593700842837115
"factor(celula_ocup_ativ)8_5",-0.000549553507961292,0.0298052889112333,0.98532433296066
"factor(celula_ocup_ativ)8_6",-0.205357075917137,0.0725372238143551,0.00556122558169437
"factor(celula_ocup_ativ)8_7",-0.125361466410591,0.0401365960342533,0.00231098147028283
"factor(celula_ocup_ativ)8_8",-0.172122405860828,0.0368152930322666,8.76254075975202e-06
"factor(celula_ocup_ativ)9_1",-0.159840291903452,0.0314907634206084,1.67767807820303e-06
"factor(celula_ocup_ativ)9_10",-0.233567225412064,0.104836819616519,0.0280190807520591
"factor(celula_ocup_ativ)9_11",-0.257740783537723,0.0305318891134523,1.8631911884351e-13
"factor(celula_ocup_ativ)9_2",-0.0475908421317681,0.0412009622172293,0.25067524400733
"factor(celula_ocup_ativ)9_3",-0.131337805607324,0.031361288400639,5.87433897498883e-05
"factor(celula_ocup_ativ)9_4",-0.071612239601488,0.0311929337805437,0.0236751046661782
"factor(celula_ocup_ativ)9_5",-0.292499894487793,0.0844547125138985,0.00077317202448333
"factor(celula_ocup_ativ)9_6",-0.0991262070460078,0.042956312101278,0.0229823736677637
"factor(celula_ocup_ativ)9_7",-0.214712332266221,0.0305358780139734,2.14641104988461e-10
"factor(celula_ocup_ativ)9_8",-0.191999702404176,0.0336617678520918,1.08927690568737e-07
"factor(celula_ocup_ativ)9_9",-0.143196998088271,0.0308688061052647,1.01441712667343e-05
"factor(celula_ocup_ativ)outras",-0.176175235104619,0.0309403124430564,1.13791173563677e-07
"factor(periodo)2017T4",-0.00901776367260417,0.0135877302254888,0.508356379657461
"factor(periodo)2018T4",-0.0494833557379815,0.0160191870137228,0.00257022811304903
