"termo","coeficiente","erro_padrao","p_valor"
"(Intercept)",-2.29906714388879,0.546588665003845,5.22416892734616e-05
"mulher",-0.0858845370732992,0.0493002864776089,0.084217163919693
"factor(raca_grupo)indigena",0.00734516977200886,0.143215615286758,0.95918698621826
"factor(raca_grupo)pardo",0.00839003623712559,0.0618100891775497,0.892269173625555
"factor(raca_grupo)preto",-0.11882779108981,0.0914075361278326,0.196253954208982
"idade",0.0904896588971095,0.0105765575351589,6.55612027676628e-14
"idade2",-0.000737173652085638,0.000129432722769542,9.89965412205515e-08
"factor(escolaridade)2",0.065811454907432,0.195154433688999,0.736570928353913
"factor(escolaridade)3",0.1746816740308,0.211400158952676,0.410370613879955
"factor(escolaridade)4",0.297512540436287,0.20811969185816,0.155611942037253
"factor(escolaridade)5",0.793854228859948,0.196156875167197,9.52653578411987e-05
"factor(escolaridade)6",0.767589686154325,0.205000766859641,0.000286246655105801
"factor(escolaridade)7",1.24900923496837,0.219644415788406,1.03094531718633e-07
"factor(celula_ocup_ativ)1_10",-0.251258615174951,0.835599958859692,0.764201550093844
"factor(celula_ocup_ativ)1_2",0.98657886978644,1.65194280432864,0.5515530775083
"factor(celula_ocup_ativ)1_4",1.28927740678119,0.550528004425337,0.0209376935966461
"factor(celula_ocup_ativ)1_6",0.424004193908748,1.14967463082368,0.712964176378353
"factor(celula_ocup_ativ)1_7",1.28033623691998,0.674974053320768,0.0603983670964678
"factor(celula_ocup_ativ)1_8",-0.978987101133668,0.537346439310176,0.0711163179120179
"factor(celula_ocup_ativ)1_9",0.526500719924096,0.660574654814695,0.427102574472023
"factor(celula_ocup_ativ)10_8",16.4798550505114,5.11711050899087,0.00167117300056879
"factor(celula_ocup_ativ)2_10",-1.63383978913762,0.605536017465827,0.00804137474731101
"factor(celula_ocup_ativ)2_2",0.833553734213558,1.15163594953276,0.470684482018308
"factor(celula_ocup_ativ)2_4",2.0207696447403,3.13158076814102,0.520049013000179
"factor(celula_ocup_ativ)2_7",-0.351030444027803,0.605459671089467,0.563220471150778
"factor(celula_ocup_ativ)2_8",-0.0385191774952928,0.519708189876642,0.941048385264476
"factor(celula_ocup_ativ)2_9",0.503658558039786,0.516451875801804,0.331530064163705
"factor(celula_ocup_ativ)3_10",-0.199179750367743,0.568881632700709,0.726896563675498
"factor(celula_ocup_ativ)3_2",0.987712823017775,0.60547884681736,0.105612726009323
"factor(celula_ocup_ativ)3_3",0.472666468589461,0.58657574747592,0.422046986117282
"factor(celula_ocup_ativ)3_4",1.70061990947233,0.612995135815317,0.00647490248294514
"factor(celula_ocup_ativ)3_7",0.598674881835354,0.554304376357246,0.282420987325019
"factor(celula_ocup_ativ)3_8",-0.121630472512837,0.524170519130486,0.81692377484676
"factor(celula_ocup_ativ)3_9",0.670413527561307,0.513952500204815,0.194738593534799
"factor(celula_ocup_ativ)4_10",0.063126426273088,0.538461007550925,0.906882024746635
"factor(celula_ocup_ativ)4_2",1.91377832161161,0.616206635396533,0.0023998874039965
"factor(celula_ocup_ativ)4_4",1.25861998144553,0.535889458711644,0.0205790914107821
"factor(celula_ocup_ativ)4_5",1.05075504531238,0.642964056228708,0.104992309961913
"factor(celula_ocup_ativ)4_6",0.793269670448305,0.582286402407605,0.175801176278719
"factor(celula_ocup_ativ)4_7",1.42095601681814,0.518971545718998,0.00718273161095974
"factor(celula_ocup_ativ)4_8",-0.173258537597705,0.508972282595543,0.734180860863676
"factor(celula_ocup_ativ)4_9",1.06348121612595,0.506171589506696,0.0378616731998663
"factor(celula_ocup_ativ)5_10",-1.41344406779714,0.54125507788509,0.0102405544807028
"factor(celula_ocup_ativ)5_11",-1.86421460348102,0.537405575213013,0.000740499573327676
"factor(celula_ocup_ativ)5_2",0.548523828105236,0.594541051353438,0.358181201377672
"factor(celula_ocup_ativ)5_4",1.41459645076186,0.515555393088063,0.00706482029068333
"factor(celula_ocup_ativ)5_6",0.0808581275367677,0.502990568652249,0.872573597198974
"factor(celula_ocup_ativ)5_7",1.60439033817759,0.604351736740213,0.00908257874326416
"factor(celula_ocup_ativ)5_8",1.3447712092473,0.521124379747542,0.011146430954745
"factor(celula_ocup_ativ)5_9",0.64504284677385,0.517633024869677,0.215290559835699
"factor(celula_ocup_ativ)6_1",-1.07287233983631,0.518151581703497,0.0406766511576061
"factor(celula_ocup_ativ)7_1",0.287787592575392,0.678769341905384,0.672383236654157
"factor(celula_ocup_ativ)7_10",-0.548697880162703,0.722003667224077,0.448857857529297
"factor(celula_ocup_ativ)7_2",-0.131131258952765,0.544451583162056,0.810107690312505
"factor(celula_ocup_ativ)7_3",-0.04133082399298,0.51755722527531,0.936491850649837
"factor(celula_ocup_ativ)7_4",-0.24808118620998,0.518140071573345,0.633011956665086
"factor(celula_ocup_ativ)7_6",0.723481402425707,0.664258076138656,0.278401951601674
"factor(celula_ocup_ativ)7_7",0.730571608175073,0.660450021582121,0.271001316785441
"factor(celula_ocup_ativ)8_1",0.459634384026799,0.580927155051957,0.430480031428808
"factor(celula_ocup_ativ)8_2",0.359505780283328,0.584227847284092,0.539559610632847
"factor(celula_ocup_ativ)8_3",0.601510536502991,0.58296268201729,0.304361413907438
"factor(celula_ocup_ativ)8_4",0.919918546954383,0.51331819792765,0.0757927183095336
"factor(celula_ocup_ativ)8_5",0.107782186507866,0.521751465573633,0.836711487147506
"factor(celula_ocup_ativ)8_6",-0.402532576959674,0.652827127903253,0.53873949883175
