"termo","coeficiente","erro_padrao","p_valor","efeito_percentual_aprox"
"(Intercept)",1.38594065314486,0.0649355074376625,1.53486398181653e-48,299.858541828902
"formal",0.299066593388081,0.0269903663305036,1.66365830055466e-21,34.8599428287768
"mulher",-0.120780735136615,0.0266584613884981,1.14911424817355e-05,-11.37717429915
"factor(raca_grupo)indigena",-0.0607749385808729,0.043433948719468,0.163685945414131,-5.89649933811193
"factor(raca_grupo)pardo",-0.0740191037961701,0.0280780348992199,0.00921516945905303,-7.13460471440003
"factor(raca_grupo)preto",-0.0642460600446256,0.0393609822782939,0.104610581505784,-6.22257776276308
"idade",0.0170307834326279,0.0023161489959565,9.65381810856552e-12,1.71766340316817
"idade2",-4.27736791038339e-05,2.97629711099443e-05,0.152641993983321,-0.00427727643230735
"factor(escolaridade)2",0.135737481965877,0.0361721084682717,0.000244939663488983,14.5381170910716
"factor(escolaridade)3",0.194095910690174,0.0403899650991334,3.54596938212068e-06,21.4212733352999
"factor(escolaridade)4",0.247799037200054,0.0387403806113404,1.69498776884949e-09,28.1202432292846
"factor(escolaridade)5",0.333895875099915,0.0359969914211481,1.2302944951778e-16,39.6397736229611
"factor(escolaridade)6",0.487730703138261,0.0414287822588141,2.09401696508503e-23,62.8616209678754
"factor(escolaridade)7",0.946817896333608,0.039452776856929,9.92586454345363e-55,157.749474042235
"factor(periodo)2017T4",0.04132199818446,0.0331205295267429,0.214002817908609,4.21876340488265
"factor(periodo)2018T4",0.0100969448032857,0.0323712787629886,0.755517107108748,1.01480909454528
"factor(periodo)2019T4",-0.0526203222729854,0.0335895884276792,0.11920411299633,-5.12598403846204
"factor(periodo)2020T4",-0.0462529733221622,0.0434869798686128,0.289120283372264,-4.51996073906471
"factor(periodo)2021T4",-0.0795417023591453,0.0354219154080283,0.0261111282953162,-7.6460494610601
"factor(periodo)2022T4",-0.0729159268619891,0.0389103566165582,0.0627725999358812,-7.03210122298922
"factor(periodo)2023T4",-0.0460785790427153,0.0316648951538145,0.147586909044322,-4.5033081143972
"factor(periodo)2024T4",-0.00108997246187853,0.0335216788972171,0.97410177648818,-0.108937865765768
"factor(periodo)2025T4",0.00848213735838776,0.0346669021803825,0.807023269896211,0.851821261175134
"factor(atividade_grupo)10",0.00354808039919653,0.0343117950656798,0.917770254439076,0.355438228745397
"factor(atividade_grupo)11",-0.134361588240575,0.0280243147533737,3.72150730046555e-06,-12.572611971164
"factor(atividade_grupo)12",-0.155746175713386,0.179375301354021,0.386555231393626,-14.422362036504
"factor(atividade_grupo)2",0.160442700732719,0.0312286332103957,8.05403755938558e-07,17.4030500125864
"factor(atividade_grupo)3",-0.0360237510332318,0.0262374242901776,0.171688345074026,-3.5382617448464
"factor(atividade_grupo)4",-0.0408938193363415,0.0253685757592129,0.108947926752953,-4.00689493472762
"factor(atividade_grupo)5",0.0929347669997289,0.0383015922876946,0.0163679036545704,9.73901468813958
"factor(atividade_grupo)6",-0.0757957198810381,0.0300117265912334,0.0125309514750237,-7.29944439761789
"factor(atividade_grupo)7",0.140743262818444,0.0297955816026202,5.05892049044276e-06,15.112907241009
"factor(atividade_grupo)8",0.645274223936765,0.0283740198772465,7.56388790697626e-52,90.6509768209001
"factor(atividade_grupo)9",0.377191291403079,0.0271889662945006,3.49280475484004e-29,45.8183220607931
"formal:mulher",-0.0879029760727386,0.018294507635756,3.55626363041091e-06,-8.41502682495202
"formal:factor(raca_grupo)indigena",-0.159665772629618,0.0421759955508811,0.000216837817927804,-14.75713536551
"formal:factor(raca_grupo)pardo",-0.0823759476908678,0.028831093567707,0.00484611347653386,-7.90743262725887
"formal:factor(raca_grupo)preto",-0.103069153086129,0.0380178751508143,0.00744386519070632,-9.79354092257766
"mulher:factor(raca_grupo)indigena",0.0682736565420929,0.0382629280853557,0.0762771883893542,7.06582610302318
"mulher:factor(raca_grupo)pardo",0.0453137546282336,0.0261897079595091,0.0855326781292356,4.63561074829297
"mulher:factor(raca_grupo)preto",0.0376024085568003,0.0395183645618866,0.342786002799485,3.83183243184155
