"termo","coeficiente","erro_padrao","p_valor"
"(Intercept)",6.92493885104788,0.151400855600401,7.38101798692392e-69
"formal",0.201308062963326,0.0282287896552168,1.58818197115735e-10
"mulher",-0.224004322393231,0.0282869599025843,3.39285735455444e-12
"factor(raca_grupo)indigena",-0.0827706265106289,0.05764629365512,0.154169779836754
"factor(raca_grupo)pardo",-0.0752957320928051,0.028734622605308,0.0101521690887639
"factor(raca_grupo)preto",-0.0706362351534124,0.0403355324056514,0.0829749267777785
"setor_publico",0.381203443669525,0.0384568829577372,1.5402055109434e-16
"idade",0.0314498547099945,0.00264338095782814,7.30060960534823e-21
"idade2",-0.000241202117164396,3.31580309914532e-05,7.96103767746409e-11
"factor(escolaridade)2",0.127474842822515,0.0390185813414852,0.00148974673520585
"factor(escolaridade)3",0.153872654510392,0.0483043726782576,0.00192783003505679
"factor(escolaridade)4",0.165927948991218,0.0448873939019978,0.00035699971191847
"factor(escolaridade)5",0.264103627917666,0.037985721607787,3.74098300011228e-10
"factor(escolaridade)6",0.325067089574194,0.0436818862280103,3.53113876255756e-11
"factor(escolaridade)7",0.564805174132481,0.0406249843814454,4.21025678666989e-25
"factor(celula_ocup_ativ)1_10",-0.215705111448364,0.213334990385645,0.31440412148721
"factor(celula_ocup_ativ)1_2",-0.082676475227857,0.181659347334158,0.650010776956357
"factor(celula_ocup_ativ)1_4",-0.100300523316127,0.155408019034664,0.520145328991835
"factor(celula_ocup_ativ)1_6",-0.44292555709128,0.195214881719336,0.0254220387710756
"factor(celula_ocup_ativ)1_7",0.202502706657021,0.147003807979685,0.171422561367439
"factor(celula_ocup_ativ)1_8",0.12255652830612,0.142399290258857,0.391487421600503
"factor(celula_ocup_ativ)1_9",-0.0728365914997623,0.165716506203615,0.661229348310706
"factor(celula_ocup_ativ)10_8",-0.134785466081551,0.134830032220162,0.319883345535657
"factor(celula_ocup_ativ)2_10",-0.377352829585973,0.170501437685736,0.0291574974208487
"factor(celula_ocup_ativ)2_2",0.199801509974676,0.180198022652503,0.270180923507338
"factor(celula_ocup_ativ)2_4",-0.320981569032441,0.150336825902444,0.0351972801574202
"factor(celula_ocup_ativ)2_7",0.16834988649558,0.155252512405612,0.280811850557057
"factor(celula_ocup_ativ)2_8",0.195693183960468,0.147759170380972,0.188387086878413
"factor(celula_ocup_ativ)2_9",-0.207517531550154,0.135539736303554,0.128915539522623
"factor(celula_ocup_ativ)3_10",-0.480302812470753,0.15666146118831,0.00279119945261187
"factor(celula_ocup_ativ)3_2",-0.220433883533937,0.144785906000849,0.13104451257773
"factor(celula_ocup_ativ)3_3",-0.285264788688819,0.140313173971242,0.0446965216785449
"factor(celula_ocup_ativ)3_4",-0.278114808228793,0.157721799786755,0.0809002186889086
"factor(celula_ocup_ativ)3_7",-0.139041604958596,0.145817976634163,0.342621560094312
"factor(celula_ocup_ativ)3_8",-0.144760182098796,0.139760942390023,0.302807714458419
"factor(celula_ocup_ativ)3_9",-0.557695352329883,0.137011165640056,9.39092647095318e-05
"factor(celula_ocup_ativ)4_10",-0.70932863256696,0.144667350079927,3.65314667684386e-06
"factor(celula_ocup_ativ)4_2",-0.4009774018839,0.139669228437176,0.00499626934976362
"factor(celula_ocup_ativ)4_4",-0.526856635982755,0.141608845227725,0.000328525325375981
"factor(celula_ocup_ativ)4_5",-0.568502477202429,0.146792859489322,0.00019216203326451
"factor(celula_ocup_ativ)4_6",-0.613321379305717,0.139118849893225,2.6222997695483e-05
"factor(celula_ocup_ativ)4_7",-0.486215870933656,0.135027525994941,0.00049572316356355
"factor(celula_ocup_ativ)4_8",-0.456885028895745,0.134034498768242,0.000942079949025234
"factor(celula_ocup_ativ)4_9",-0.644644456933992,0.134385576110961,5.63353475318159e-06
"factor(celula_ocup_ativ)5_10",-0.478861446845195,0.138473560312746,0.00080043209476069
"factor(celula_ocup_ativ)5_11",-0.827112470288293,0.1335102867491,1.30398918271018e-08
"factor(celula_ocup_ativ)5_2",-0.510669537549686,0.160150891776798,0.00190860629000542
"factor(celula_ocup_ativ)5_4",-0.519089028640249,0.133714210409984,0.000185917366202945
"factor(celula_ocup_ativ)5_6",-0.658086418248117,0.132285683790308,2.7203955326212e-06
"factor(celula_ocup_ativ)5_7",-0.59221980016485,0.126513614277268,8.98398200103627e-06
"factor(celula_ocup_ativ)5_8",-0.141751084265782,0.142268186337428,0.321477559875962
"factor(celula_ocup_ativ)5_9",-0.813447631099847,0.133837501810536,2.22794068326669e-08
"factor(celula_ocup_ativ)6_1",-0.549872899381257,0.131329780639149,6.09330692805507e-05
"factor(celula_ocup_ativ)7_1",-0.665292292040001,0.173580746771363,0.000221571872295392
"factor(celula_ocup_ativ)7_10",-0.844250446559056,0.188611040211878,2.01786466378482e-05
"factor(celula_ocup_ativ)7_2",-0.492121356719376,0.133934211712804,0.00038543149478188
"factor(celula_ocup_ativ)7_3",-0.532506030528772,0.135189155770614,0.000151588695456223
"factor(celula_ocup_ativ)7_4",-0.555403547853522,0.136136008600218,9.07369946320798e-05
"factor(celula_ocup_ativ)7_6",-0.477292835924144,0.129936975370238,0.000386878554557809
"factor(celula_ocup_ativ)7_7",-0.432781695918685,0.163391204952107,0.00939027112101219
"factor(celula_ocup_ativ)8_1",-0.256979472056242,0.135802059154915,0.0613422619598898
"factor(celula_ocup_ativ)8_2",-0.47771385809416,0.156727594805537,0.00294689495660882
"factor(celula_ocup_ativ)8_3",-0.308555271337988,0.141981358297471,0.0321256486482383
"factor(celula_ocup_ativ)8_4",-0.578612857990242,0.133639695830078,3.55170378629777e-05
"factor(celula_ocup_ativ)8_5",-0.434633215159779,0.133694507055284,0.00156800858534638
"factor(celula_ocup_ativ)8_6",-0.465281787069425,0.148480798619814,0.00226605956842665
"factor(celula_ocup_ativ)8_7",-0.521041922583674,0.139621867470081,0.000315861175165574
"factor(celula_ocup_ativ)8_8",-0.626798250715928,0.139368367088062,1.85708591912752e-05
"factor(celula_ocup_ativ)9_1",-0.828429875579784,0.122881970042067,1.02051359394276e-09
"factor(celula_ocup_ativ)9_10",-0.862329333927925,0.180973256056465,6.41295601178417e-06
"factor(celula_ocup_ativ)9_11",-0.919932336730226,0.133562362001899,5.10246879139907e-10
"factor(celula_ocup_ativ)9_2",-0.421231683086845,0.13395797482933,0.00219076404120329
"factor(celula_ocup_ativ)9_3",-0.842627855278664,0.134283587378217,9.03222943796724e-09
"factor(celula_ocup_ativ)9_4",-0.721927171123765,0.129145737373987,1.97283341622321e-07
"factor(celula_ocup_ativ)9_5",-0.621489981197768,0.192169888521157,0.00165424000959654
