"termo","coeficiente","erro_padrao","p_valor","efeito_percentual_aprox"
"(Intercept)",1.04293592844051,0.0632798108534823,3.15120383977244e-36,183.75355984569
"formal",0.343643495055914,0.0273279774949332,1.29485365488253e-25,41.0075846878738
"mulher",-0.178203664264363,0.0253671807669925,5.91518247499034e-11,-16.3228014417582
"factor(raca_grupo)indigena",-0.136026798505795,0.0375746245681953,0.000395308252043343,-12.7180758076208
"factor(raca_grupo)pardo",-0.0967536906330281,0.0230787317630704,4.57031201701555e-05,-9.22204267891628
"factor(raca_grupo)preto",-0.106463751243809,0.0295930555541407,0.000428406635514185,-10.0992364520805
"idade",0.0275440541583004,0.00241074132741442,1.88434919242427e-22,2.79268985640935
"idade2",-0.000198903292034934,3.02046587402573e-05,6.29553040431195e-10,-0.0198883512086634
"factor(escolaridade)2",0.164545973534965,0.0325461241227881,1.16785355372122e-06,17.8857764564487
"factor(escolaridade)3",0.300095098232669,0.0369742154555986,1.23779476391882e-13,34.9987182866991
"factor(escolaridade)4",0.289308694417261,0.0348925855244371,4.4477433869288e-14,33.5503927510126
"factor(escolaridade)5",0.384383375178373,0.0323999691066566,1.17692638690721e-23,46.8708400107819
"factor(escolaridade)6",0.533407084201364,0.0379892970255373,1.21103376350169e-29,70.4730586047168
"factor(escolaridade)7",0.96642908500921,0.0362739138686386,1.62109726510938e-60,162.854138272491
"factor(periodo)2017T4",0.0284096682234948,0.0271194869158563,0.296424759468695,2.88170717631202
"factor(periodo)2018T4",0.00013001964837298,0.0285035645087872,0.996366162431046,0.01300281012937
"factor(periodo)2019T4",-0.05233396529031,0.031390836992538,0.0974484499355006,-5.09881231129578
"factor(periodo)2020T4",-0.0296992156375823,0.0355284949599333,0.404450619151266,-2.92625277073189
"factor(periodo)2021T4",-0.091231869791344,0.0366990793714525,0.0139546636345437,-8.7193965785191
"factor(periodo)2022T4",-0.0275685186669657,0.0315833902376233,0.384044639111662,-2.71919752392416
"factor(periodo)2023T4",-0.0425104030019912,0.0273527903769756,0.122136295738696,-4.16195045651148
"factor(periodo)2024T4",0.00132044242007418,0.0293670237533176,0.964192870225539,0.132131458800688
"factor(periodo)2025T4",0.0438948505242222,0.0299085581604897,0.144178699516732,4.48724813183057
"factor(atividade_grupo)10",0.27929775695837,0.0341341879149117,8.4230142998168e-14,32.2200979804812
"factor(atividade_grupo)11",0.0662922073969995,0.0351706190457102,0.0612714357059041,6.85389065242201
"factor(atividade_grupo)12",-0.0151088855221539,0.179469237235155,0.933014060652551,-1.49953189853014
"factor(atividade_grupo)2",0.21815893061868,0.0330149135974604,5.58279143785826e-10,24.378472738778
"factor(atividade_grupo)3",0.148466222928024,0.0295514814651579,1.34763038424182e-06,16.005361389826
"factor(atividade_grupo)4",0.168238788299618,0.0301350069116336,1.00019766057427e-07,18.3219115797744
"factor(atividade_grupo)5",0.289170766961989,0.0336136692267355,7.06518280064282e-15,33.5319737554616
"factor(atividade_grupo)6",0.0586894898575579,0.0394875920090213,0.139186123714561,6.04459104019088
"factor(atividade_grupo)7",0.303101923825546,0.0316684835847433,2.022134923947e-17,35.4052467616753
"factor(atividade_grupo)8",0.79589758781387,0.0329351748228084,4.17569394694899e-55,121.642954437186
"factor(atividade_grupo)9",0.537540804625158,0.0313442459623349,5.44469649300418e-38,71.1792050692779
"formal:mulher",-0.0440601917217424,0.0179649656747149,0.0152652420947752,-4.31036414997737
"formal:factor(raca_grupo)indigena",-0.159542625685919,0.0418604653889533,0.000197265750929787,-14.7466373208703
"formal:factor(raca_grupo)pardo",-0.0756026408163605,0.0282920639632226,0.00832026034116495,-7.28154413301952
"formal:factor(raca_grupo)preto",-0.0993953102026373,0.0362233698692917,0.00676831162555931,-9.46152705489447
"mulher:factor(raca_grupo)indigena",0.124106907005362,0.0393652448936542,0.00193403583835567,13.2136897895162
"mulher:factor(raca_grupo)pardo",0.0241895970842957,0.0235506822359872,0.305919589909711,2.44845387596393
"mulher:factor(raca_grupo)preto",0.0511235832716207,0.0367763046510995,0.166434563519986,5.24529508254599
